bank_account_key,start_date,end_date,cash_change,ending_balance,calc_balance,period_status
1342Newton,6/1/22,6/30/22,"1,154","8,672.25",8672.25,closed
1905Morning,6/1/22,6/30/22,-306,"7,868.48",7868.48,closed
2208Chase,6/1/22,6/30/22,0,"8,571.41",8571.41,closed
2224Heatherton,6/1/22,6/30/22,"-2,230","51,513.16",51513.16,closed
2417Garden,6/1/22,6/30/22,"-3,116","6,553.39",6553.39,closed
4909Jamesway,6/1/22,6/30/22,"13,354","28,089.76",28089.76,closed
4920Brianhill,6/1/22,6/30/22,"11,047","18,091.98",18091.98,closed
6401Basswood,6/1/22,6/30/22,"6,415","21,457.81",21457.81,closed
711Parks,6/1/22,6/30/22,"3,131","8,896.71",8896.71,closed
7417Canoga,6/1/22,6/30/22,"-1,265","1,773.23",1773.23,closed
8604Wagon,6/1/22,6/30/22,-224,"6,779.61",6779.61,closed
874Wintergreen,6/1/22,6/30/22,"2,621","6,430.13",6430.13,closed
Midway,6/1/22,6/30/22,"8,913","104,737.67",104737.67,closed
PagodaSecurity,6/1/22,6/30/22,0,"20,429.22",20429.22,closed
Partnership,6/1/22,6/30/22,"-147,178","19,952.05",19952.05,closed
104Meadow,7/1/22,7/31/22,-805,"3,521.09",3521.09,closed
108Meadow,7/1/22,7/31/22,"-1,573","1,373.34",1373.34,closed
108Pagoda,7/1/22,7/31/22,"-1,893","6,362.30",6362.3,closed
1117Brewer,7/1/22,7/31/22,"-1,498","6,553.78",6553.78,closed
114Sidney,7/1/22,7/31/22,-880,"6,391.02",6391.02,closed
116Meadow,7/1/22,7/31/22,-681,"7,681.58",7681.58,closed
116MeadowSavings,7/1/22,7/31/22,150,"2,504.59",2504.59,closed
1316Rosemon,7/1/22,7/31/22,"-5,911","10,232.35",10232.35,closed
1342Newton,7/1/22,7/31/22,"1,154","9,826.09",9826.09,closed
1905Morning,7/1/22,7/31/22,-906,"6,962.17",6962.17,closed
2208Chase,7/1/22,7/31/22,0,"8,571.48",8571.48,closed
2224Heatherton,7/1/22,7/31/22,"-1,117","50,396.16",50396.16,closed
2417Garden,7/1/22,7/31/22,-948,"5,605.71",5605.71,closed
4909Jamesway,7/1/22,7/31/22,-384,"27,705.62",27705.62,closed
4920Brianhill,7/1/22,7/31/22,"-3,816","14,276.19",14276.19,closed
6401Basswood,7/1/22,7/31/22,"-1,473","19,984.75",19984.75,closed
711Parks,7/1/22,7/31/22,"-1,543","7,353.81",7353.81,closed
7417Canoga,7/1/22,7/31/22,"4,618","6,391.23",6391.23,closed
8604Wagon,7/1/22,7/31/22,-919,"5,860.82",5860.82,closed
874Wintergreen,7/1/22,7/31/22,-769,"5,661.12",5661.12,closed
Common,7/1/22,7/31/22,0,47.68,47.68,closed
Midway,7/1/22,7/31/22,"9,637","114,374.81",114374.81,closed
PagodaSecurity,7/1/22,7/31/22,0,"20,429.40",20429.4,closed
Partnership,7/1/22,7/31/22,"150,887","170,838.80",170838.8,closed
TrustAccount,7/1/22,7/31/22,-900,"6,350.00",6350,closed
104Meadow,8/1/22,8/31/22,"6,525","10,045.92",10045.92,closed
108Meadow,8/1/22,8/31/22,"4,089","5,462.28",5462.28,closed
108Pagoda,8/1/22,8/31/22,"2,549","8,911.27",8911.27,closed
1117Brewer,8/1/22,8/31/22,"4,599","11,152.30",11152.3,closed
114Sidney,8/1/22,8/31/22,"2,365","8,756.31",8756.31,closed
116Meadow,8/1/22,8/31/22,"2,719","10,400.56",10400.56,closed
116MeadowSavings,8/1/22,8/31/22,150,"2,654.61",2654.61,closed
1316Rosemon,8/1/22,8/31/22,"7,101","17,333.74",17333.74,closed
1342Newton,8/1/22,8/31/22,-641,"9,184.93",9184.93,closed
1905Morning,8/1/22,8/31/22,"5,627","12,589.36",12589.36,closed
2208Chase,8/1/22,8/31/22,0,"8,571.55",8571.55,closed
2224Heatherton,8/1/22,8/31/22,"-3,287","47,109.16",47109.16,closed
2417Garden,8/1/22,8/31/22,"5,375","10,980.31",10980.31,closed
4909Jamesway,8/1/22,8/31/22,"3,334","31,039.35",31039.35,closed
4920Brianhill,8/1/22,8/31/22,"1,807","16,083.03",16083.03,closed
6401Basswood,8/1/22,8/31/22,"4,911","24,896.04",24896.04,closed
711Parks,8/1/22,8/31/22,"3,091","10,444.86",10444.86,closed
7417Canoga,8/1/22,8/31/22,"2,273","8,664.54",8664.54,closed
8604Wagon,8/1/22,8/31/22,"2,981","8,842.03",8842.03,closed
874Wintergreen,8/1/22,8/31/22,"2,621","8,282.11",8282.11,closed
Common,8/1/22,8/31/22,0,47.68,47.68,closed
MeadowSecurity,8/1/22,8/31/22,"-1,800","5,765.00",5765,closed
Midway,8/1/22,8/31/22,"66,526","180,900.78",180900.78,closed
PagodaSecurity,8/1/22,8/31/22,0,"20,429.57",20429.57,closed
Partnership,8/1/22,8/31/22,-997,"169,841.69",169841.69,closed
104Meadow,9/1/22,9/30/22,-835,"9,211.26",9211.26,closed
108Meadow,9/1/22,9/30/22,"-2,083","3,378.82",3378.82,closed
108Pagoda,9/1/22,9/30/22,-953,"7,958.59",7958.59,closed
1117Brewer,9/1/22,9/30/22,-278,"10,874.48",10874.48,closed
114Sidney,9/1/22,9/30/22,-908,"7,848.30",7848.3,closed
116Meadow,9/1/22,9/30/22,-710,"9,690.08",9690.08,closed
116MeadowSavings,9/1/22,9/30/22,150,"2,804.63",2804.63,closed
1316Rosemon,9/1/22,9/30/22,"-1,511","15,822.47",15822.47,closed
1342Newton,9/1/22,9/30/22,"-1,015","8,170.33",8170.33,closed
1905Morning,9/1/22,9/30/22,"102,448","115,036.95",115036.95,closed
2208Chase,9/1/22,9/30/22,0,"8,571.62",8571.62,closed
2224Heatherton,9/1/22,9/30/22,"-1,767","45,342.16",45342.16,closed
2417Garden,9/1/22,9/30/22,-993,"9,987.79",9987.79,closed
4909Jamesway,9/1/22,9/30/22,-447,"30,592.20",30592.2,closed
4920Brianhill,9/1/22,9/30/22,"-1,383","14,699.97",14699.97,closed
6401Basswood,9/1/22,9/30/22,"-1,636","23,259.72",23259.72,closed
711Parks,9/1/22,9/30/22,-248,"10,196.53",10196.53,closed
7417Canoga,9/1/22,9/30/22,"2,355","11,019.92",11019.92,closed
8604Wagon,9/1/22,9/30/22,-976,"7,865.65",7865.65,closed
874Wintergreen,9/1/22,9/30/22,-825,"7,457.58",7457.58,closed
Common,9/1/22,9/30/22,0,47.68,47.68,closed
Midway,9/1/22,9/30/22,"-15,679","165,222.27",165222.27,closed
PagodaSecurity,9/1/22,9/30/22,0,"20,429.74",20429.74,closed
Partnership,9/1/22,9/30/22,3,"169,844.48",169844.48,closed
TrustChase,9/1/22,9/30/22,"-1,200","1,200.00",1200,closed
104Meadow,10/1/22,10/31/22,-805,"8,406.06",8406.06,closed
108Meadow,10/1/22,10/31/22,-831,"2,547.86",2547.86,closed
108Pagoda,10/1/22,10/31/22,"-1,062","6,896.88",6896.88,closed
1117Brewer,10/1/22,10/31/22,-786,"10,088.00",10088,closed
114Sidney,10/1/22,10/31/22,-880,"6,968.59",6968.59,closed
116Meadow,10/1/22,10/31/22,-681,"9,009.06",9009.06,closed
116MeadowSavings,10/1/22,10/31/22,150,"2,954.66",2954.66,closed
1316Rosemon,10/1/22,10/31/22,"-1,398","14,424.78",14424.78,closed
1342Newton,10/1/22,10/31/22,"-1,796","6,374.17",6374.17,closed
1905Morning,10/1/22,10/31/22,"-1,765","113,271.95",113271.95,closed
2208Chase,10/1/22,10/31/22,0,"8,571.69",8571.69,closed
2224Heatherton,10/1/22,10/31/22,"-1,783","43,559.66",43559.66,closed
2417Garden,10/1/22,10/31/22,"-2,234","7,753.55",7753.55,closed
4909Jamesway,10/1/22,10/31/22,742,"31,334.19",31334.19,closed
4920Brianhill,10/1/22,10/31/22,"-1,383","13,316.91",13316.91,closed
6401Basswood,10/1/22,10/31/22,"3,106","26,365.85",26365.85,closed
711Parks,10/1/22,10/31/22,"-1,964","8,232.58",8232.58,closed
7417Canoga,10/1/22,10/31/22,"2,575","13,594.92",13594.92,closed
8604Wagon,10/1/22,10/31/22,-919,"6,946.86",6946.86,closed
874Wintergreen,10/1/22,10/31/22,"-1,924","5,533.57",5533.57,closed
Common,10/1/22,10/31/22,-167,-119.36,-119.36,closed
MeadowSecurity,10/1/22,10/31/22,"-4,200","1,565.00",1565,closed
Midway,10/1/22,10/31/22,"4,939","170,161.22",170161.22,closed
PagodaSecurity,10/1/22,10/31/22,0,"20,429.91",20429.91,closed
Partnership,10/1/22,10/31/22,3,"169,847.36",169847.36,closed
104Meadow,11/1/22,11/30/22,"1,912","10,318.35",10318.35,closed
108Meadow,11/1/22,11/30/22,"5,403","7,950.74",7950.74,closed
108Pagoda,11/1/22,11/30/22,"3,955","10,851.82",10851.82,closed
1117Brewer,11/1/22,11/30/22,"2,809","12,896.52",12896.52,closed
114Sidney,11/1/22,11/30/22,"2,510","9,478.89",9478.89,closed
116Meadow,11/1/22,11/30/22,485,"9,494.04",9494.04,closed
116MeadowSavings,11/1/22,11/30/22,150,"3,104.82",3104.82,closed
1316Rosemon,11/1/22,11/30/22,"5,176","19,601.09",19601.09,closed
1342Newton,11/1/22,11/30/22,-641,"5,733.01",5733.01,closed
1905Morning,11/1/22,11/30/22,"2,954","116,226.03",116226.03,closed
2208Chase,11/1/22,11/30/22,0,"8,572.16",8572.16,closed
2224Heatherton,11/1/22,11/30/22,"-4,960","38,599.66",38599.66,closed
2417Garden,11/1/22,11/30/22,442,"8,195.98",8195.98,closed
4909Jamesway,11/1/22,11/30/22,"5,887","37,221.43",37221.43,closed
4920Brianhill,11/1/22,11/30/22,"2,653","15,970.36",15970.36,closed
6401Basswood,11/1/22,11/30/22,50,"26,416.14",26416.14,closed
711Parks,11/1/22,11/30/22,"2,991","11,223.63",11223.63,closed
7417Canoga,11/1/22,11/30/22,"-1,056","12,539.29",12539.29,closed
8604Wagon,11/1/22,11/30/22,"2,831","9,778.07",9778.07,closed
874Wintergreen,11/1/22,11/30/22,"2,765","8,298.62",8298.62,closed
Common,11/1/22,11/30/22,"2,418","2,298.87",2298.87,closed
Midway,11/1/22,11/30/22,"18,333","188,493.73",188493.73,closed
PagodaSecurity,11/1/22,11/30/22,1,"20,431.02",20431.02,closed
Partnership,11/1/22,11/30/22,90,"169,937.71",169937.71,closed
TrustAccount,11/1/22,11/30/22,-900,"5,450.00",5450,closed
104Meadow,12/1/22,12/31/22,"-9,597",721.3,721.3,closed
108Meadow,12/1/22,12/31/22,"-6,267","1,683.71",1683.71,closed
108Pagoda,12/1/22,12/31/22,"-9,361","1,490.60",1490.6,closed
1117Brewer,12/1/22,12/31/22,"-11,507","1,389.36",1389.36,closed
114Sidney,12/1/22,12/31/22,"-6,133","3,345.48",3345.48,closed
116Meadow,12/1/22,12/31/22,"-8,276","1,217.67",1217.67,closed
116MeadowSavings,12/1/22,12/31/22,150,"3,255.23",3255.23,closed
1316Rosemon,12/1/22,12/31/22,"-17,334","2,267.34",2267.34,closed
1342Newton,12/1/22,12/31/22,"-3,717","2,015.56",2015.56,closed
1905Morning,12/1/22,12/31/22,"-114,485","1,740.73",1740.73,closed
2208Chase,12/1/22,12/31/22,"-1,999","6,573.09",6573.09,closed
2224Heatherton,12/1/22,12/31/22,"-6,220","32,379.23",32379.23,closed
2417Garden,12/1/22,12/31/22,"-5,314","2,882.17",2882.17,closed
4909Jamesway,12/1/22,12/31/22,"-32,804","4,416.97",4416.97,closed
4920Brianhill,12/1/22,12/31/22,"-7,764","8,206.74",8206.74,closed
6401Basswood,12/1/22,12/31/22,"-21,919","4,497.01",4497.01,closed
711Parks,12/1/22,12/31/22,"-10,093","1,130.27",1130.27,closed
7417Canoga,12/1/22,12/31/22,"-9,742","2,797.48",2797.48,closed
8604Wagon,12/1/22,12/31/22,"-7,555","2,222.93",2222.93,closed
874Wintergreen,12/1/22,12/31/22,"-6,938","1,360.80",1360.8,closed
Common,12/1/22,12/31/22,-544,"1,754.82",1754.82,closed
MeadowSecurity,12/1/22,12/31/22,"-1,395",170,170,closed
Midway,12/1/22,12/31/22,"-141,222","47,271.84",47271.84,closed
PagodaSecurity,12/1/22,12/31/22,"-10,214","10,217.49",10217.49,closed
Partnership,12/1/22,12/31/22,"375,621","545,558.58",545558.58,closed
TrustChase,12/1/22,12/31/22,"2,500","3,700.00",3700,closed
104Meadow,1/1/23,1/31/23,160,881.1,881.1,closed
108Meadow,1/1/23,1/31/23,-889,795.14,795.14,closed
108Pagoda,1/1/23,1/31/23,"-1,020",470.63,470.63,closed
1117Brewer,1/1/23,1/31/23,-786,602.88,602.88,closed
114Sidney,1/1/23,1/31/23,"-2,132","1,213.52",1213.52,closed
116Meadow,1/1/23,1/31/23,-681,536.65,536.65,closed
116MeadowSavings,1/1/23,1/31/23,150,"3,405.66",3405.66,closed
1316Rosemon,1/1/23,1/31/23,"-1,398",869.65,869.65,closed
1342Newton,1/1/23,1/31/23,-641,"1,374.40",1374.4,closed
1905Morning,1/1/23,1/31/23,-75,"1,665.73",1665.73,closed
2208Chase,1/1/23,1/31/23,1,"6,573.92",6573.92,closed
2224Heatherton,1/1/23,1/31/23,"-10,563","21,816.48",21816.48,closed
2417Garden,1/1/23,1/31/23,-561,"2,320.69",2320.69,closed
4909Jamesway,1/1/23,1/31/23,905,"5,321.93",5321.93,closed
4920Brianhill,1/1/23,1/31/23,"3,127","11,334.13",11334.13,closed
6401Basswood,1/1/23,1/31/23,"4,043","8,540.16",8540.16,closed
711Parks,1/1/23,1/31/23,-809,321.32,321.32,closed
7417Canoga,1/1/23,1/31/23,"-1,028","1,769.53",1769.53,closed
8604Wagon,1/1/23,1/31/23,-934,"1,289.14",1289.14,closed
874Wintergreen,1/1/23,1/31/23,-769,591.79,591.79,closed
Common,1/1/23,1/31/23,-377,"1,377.36",1377.36,closed
MeadowSecurity,1/1/23,1/31/23,-10,160,160,closed
Midway,1/1/23,1/31/23,"7,573","54,844.99",54844.99,closed
PagodaSecurity,1/1/23,1/31/23,"8,002","18,219.75",18219.75,closed
Partnership,1/1/23,1/31/23,-306,"545,252.96",545252.96,closed
104Meadow,2/1/23,2/28/23,-805,75.9,75.9,closed
108Meadow,2/1/23,2/28/23,"2,296","3,090.68",3090.68,closed
108Pagoda,2/1/23,2/28/23,"2,476","2,946.91",2946.91,closed
1117Brewer,2/1/23,2/28/23,"2,952","3,554.65",3554.65,closed
114Sidney,2/1/23,2/28/23,"2,538","3,751.14",3751.14,closed
116Meadow,2/1/23,2/28/23,"2,480","3,016.84",3016.84,closed
116MeadowSavings,2/1/23,2/28/23,0,"3,406.05",3406.05,closed
1316Rosemon,2/1/23,2/28/23,"5,758","6,627.42",6627.42,closed
1342Newton,2/1/23,2/28/23,-641,733.24,733.24,closed
1905Morning,2/1/23,2/28/23,-75,"1,590.73",1590.73,closed
2208Chase,2/1/23,2/28/23,1,"6,574.68",6574.68,closed
2224Heatherton,2/1/23,2/28/23,"-3,104","18,712.98",18712.98,closed
2417Garden,2/1/23,2/28/23,215,"2,535.33",2535.33,closed
4909Jamesway,2/1/23,2/28/23,"1,571","6,892.90",6892.9,closed
4920Brianhill,2/1/23,2/28/23,"6,416","17,749.69",17749.69,closed
6401Basswood,2/1/23,2/28/23,"-1,448","7,092.33",7092.33,closed
711Parks,2/1/23,2/28/23,"3,314","3,634.97",3634.97,closed
7417Canoga,2/1/23,2/28/23,"2,412","4,181.75",4181.75,closed
8604Wagon,2/1/23,2/28/23,"2,821","4,110.61",4110.61,closed
874Wintergreen,2/1/23,2/28/23,"3,220","3,812.03",3812.03,closed
MeadowSecurity,2/1/23,2/28/23,-10,150,150,closed
Midway,2/1/23,2/28/23,"11,262","66,107.00",66107,closed
PagodaSecurity,2/1/23,2/28/23,2,"18,221.84",18221.84,closed
Partnership,2/1/23,2/28/23,"-9,245","536,008.28",536008.28,closed
104Meadow,3/1/23,3/31/23,"1,245","1,320.90",1320.9,closed
108Meadow,3/1/23,3/31/23,907,"3,997.27",3997.27,closed
108Pagoda,3/1/23,3/31/23,"1,048","3,994.94",3994.94,closed
1117Brewer,3/1/23,3/31/23,-778,"2,776.92",2776.92,closed
114Sidney,3/1/23,3/31/23,494,"4,245.51",4245.51,closed
116Meadow,3/1/23,3/31/23,775,"3,791.45",3791.45,closed
116MeadowSavings,3/1/23,3/31/23,150,"3,556.50",3556.5,closed
1316Rosemon,3/1/23,3/31/23,"4,107","10,734.73",10734.73,closed
1342Newton,3/1/23,3/31/23,871,"1,604.41",1604.41,closed
1905Morning,3/1/23,3/31/23,-75,"1,515.73",1515.73,closed
2208Chase,3/1/23,3/31/23,1,"6,575.52",6575.52,closed
2224Heatherton,3/1/23,3/31/23,"-2,436","16,276.73",16276.73,closed
2417Garden,3/1/23,3/31/23,"-1,472","1,063.13",1063.13,closed
4909Jamesway,3/1/23,3/31/23,703,"7,595.75",7595.75,closed
4920Brianhill,3/1/23,3/31/23,"3,117","20,867.18",20867.18,closed
6401Basswood,3/1/23,3/31/23,"4,900","11,992.58",11992.58,closed
711Parks,3/1/23,3/31/23,981,"4,616.02",4616.02,closed
7417Canoga,3/1/23,3/31/23,"-2,319","1,862.54",1862.54,closed
8604Wagon,3/1/23,3/31/23,909,"5,019.82",5019.82,closed
874Wintergreen,3/1/23,3/31/23,"1,081","4,893.02",4893.02,closed
Common,3/1/23,3/31/23,-670,706.89,706.89,closed
MeadowSecurity,3/1/23,3/31/23,-10,140,140,closed
Midway,3/1/23,3/31/23,"8,942","75,048.54",75048.54,closed
PagodaSecurity,3/1/23,3/31/23,2,"18,224.16",18224.16,closed
Partnership,3/1/23,3/31/23,"-24,199","511,809.45",511809.45,closed
104Meadow,4/1/23,4/30/23,970,"2,290.70",2290.7,closed
108Meadow,4/1/23,4/30/23,971,"4,968.34",4968.34,closed
108Pagoda,4/1/23,4/30/23,"1,048","5,042.97",5042.97,closed
1117Brewer,4/1/23,4/30/23,964,"3,740.44",3740.44,closed
114Sidney,4/1/23,4/30/23,754,"4,999.04",4999.04,closed
116Meadow,4/1/23,4/30/23,399,"4,190.43",4190.43,closed
116MeadowSavings,4/1/23,4/30/23,150,"3,706.95",3706.95,closed
1316Rosemon,4/1/23,4/30/23,252,"10,986.24",10986.24,closed
1342Newton,4/1/23,4/30/23,-641,963.27,963.27,closed
1905Morning,4/1/23,4/30/23,-75,"1,440.73",1440.73,closed
2208Chase,4/1/23,4/30/23,1,"6,576.33",6576.33,closed
2224Heatherton,4/1/23,4/30/23,"-3,105","13,171.48",13171.48,closed
2417Garden,4/1/23,4/30/23,"1,620","2,683.49",2683.49,closed
4909Jamesway,4/1/23,4/30/23,"-1,271","6,324.68",6324.68,closed
4920Brianhill,4/1/23,4/30/23,"2,100","22,967.21",22967.21,closed
6401Basswood,4/1/23,4/30/23,"2,995","14,987.75",14987.75,closed
711Parks,4/1/23,4/30/23,-809,"3,807.07",3807.07,closed
7417Canoga,4/1/23,4/30/23,-114,"1,748.96",1748.96,closed
8604Wagon,4/1/23,4/30/23,881,"5,901.03",5901.03,closed
874Wintergreen,4/1/23,4/30/23,"1,081","5,974.01",5974.01,closed
Common,4/1/23,4/30/23,-60,646.89,646.89,closed
MeadowSecurity,4/1/23,4/30/23,-10,130,130,closed
Midway,4/1/23,4/30/23,"6,204","81,252.26",81252.26,closed
PagodaSecurity,4/1/23,4/30/23,2,"18,226.41",18226.41,closed
Partnership,4/1/23,4/30/23,"-4,165","507,644.23",507644.23,closed
104Meadow,5/1/23,5/31/23,970,"3,260.50",3260.5,closed
108Meadow,5/1/23,5/31/23,"1,076","6,044.41",6044.41,closed
108Pagoda,5/1/23,5/31/23,"1,048","6,091.00",6091,closed
1117Brewer,5/1/23,5/31/23,"1,500","5,239.96",5239.96,closed
114Sidney,5/1/23,5/31/23,"1,019","6,018.41",6018.41,closed
116Meadow,5/1/23,5/31/23,"1,069","5,259.41",5259.41,closed
116MeadowSavings,5/1/23,5/31/23,150,"3,857.44",3857.44,closed
1316Rosemon,5/1/23,5/31/23,"4,037","15,023.55",15023.55,closed
1342Newton,5/1/23,5/31/23,-638,324.89,324.89,closed
1905Morning,5/1/23,5/31/23,-75,"1,365.73",1365.73,closed
2208Chase,5/1/23,5/31/23,1,"6,577.17",6577.17,closed
2224Heatherton,5/1/23,5/31/23,"-2,139","11,032.98",11032.98,closed
2417Garden,5/1/23,5/31/23,"-1,927",756.75,756.75,closed
4909Jamesway,5/1/23,5/31/23,"3,120","9,444.37",9444.37,closed
4920Brianhill,5/1/23,5/31/23,"5,980","28,947.34",28947.34,closed
6401Basswood,5/1/23,5/31/23,"6,987","21,975.08",21975.08,closed
711Parks,5/1/23,5/31/23,"1,043","4,850.52",4850.52,closed
7417Canoga,5/1/23,5/31/23,"4,809","6,557.88",6557.88,closed
8604Wagon,5/1/23,5/31/23,"1,106","7,007.24",7007.24,closed
874Wintergreen,5/1/23,5/31/23,"1,081","7,055.00",7055,closed
Common,5/1/23,5/31/23,-134,513.19,513.19,closed
MeadowSecurity,5/1/23,5/31/23,-10,120,120,closed
Midway,5/1/23,5/31/23,"10,312","91,564.16",91564.16,closed
PagodaSecurity,5/1/23,5/31/23,2,"18,228.73",18228.73,closed
Partnership,5/1/23,5/31/23,"8,355","515,998.95",515998.95,closed
104Meadow,6/1/23,6/30/23,970,"4,230.30",4230.3,closed
108Meadow,6/1/23,6/30/23,"-2,376","3,668.55",3668.55,closed
108Pagoda,6/1/23,6/30/23,992,"7,083.47",7083.47,closed
1117Brewer,6/1/23,6/30/23,"1,574","6,813.48",6813.48,closed
114Sidney,6/1/23,6/30/23,944,"6,962.78",6962.78,closed
116Meadow,6/1/23,6/30/23,"1,069","6,328.39",6328.39,closed
116MeadowSavings,6/1/23,6/30/23,150,"4,007.93",4007.93,closed
1316Rosemon,6/1/23,6/30/23,397,"15,420.86",15420.86,closed
1342Newton,6/1/23,6/30/23,362,686.51,686.51,closed
1905Morning,6/1/23,6/30/23,-75,"1,290.73",1290.73,closed
2208Chase,6/1/23,6/30/23,1,"6,577.98",6577.98,closed
2224Heatherton,6/1/23,6/30/23,-616,"10,417.48",10417.48,closed
2417Garden,6/1/23,6/30/23,"3,170","3,926.41",3926.41,closed
4909Jamesway,6/1/23,6/30/23,"1,009","10,453.30",10453.3,closed
4920Brianhill,6/1/23,6/30/23,"3,136","32,082.92",32082.92,closed
6401Basswood,6/1/23,6/30/23,"3,228","25,202.79",25202.79,closed
711Parks,6/1/23,6/30/23,"1,501","6,351.57",6351.57,closed
8604Wagon,6/1/23,6/30/23,911,"7,918.45",7918.45,closed
874Wintergreen,6/1/23,6/30/23,"1,081","8,135.99",8135.99,closed
MeadowSecurity,6/1/23,6/30/23,-10,110,110,closed
Midway,6/1/23,6/30/23,"7,293","98,856.71",98856.71,closed
PagodaSecurity,6/1/23,6/30/23,2,"18,230.98",18230.98,closed
Partnership,6/1/23,6/30/23,"-4,500","511,499.15",511499.15,closed
104Meadow,7/1/23,7/31/23,970,"5,200.10",5200.1,closed
108Meadow,7/1/23,7/31/23,"-3,439",229.62,229.62,closed
108Pagoda,7/1/23,7/31/23,-802,"6,281.50",6281.5,closed
1117Brewer,7/1/23,7/31/23,-786,"6,027.00",6027,closed
114Sidney,7/1/23,7/31/23,-751,"6,212.15",6212.15,closed
116Meadow,7/1/23,7/31/23,-681,"5,647.37",5647.37,closed
116MeadowSavings,7/1/23,7/31/23,151,"4,158.45",4158.45,closed
1316Rosemon,7/1/23,7/31/23,"-1,487","13,934.09",13934.09,closed
1342Newton,7/1/23,7/31/23,-638,48.13,48.13,closed
1905Morning,7/1/23,7/31/23,-75,"1,215.73",1215.73,closed
2208Chase,7/1/23,7/31/23,100,"6,678.03",6678.03,closed
2224Heatherton,7/1/23,7/31/23,"-1,938","8,479.48",8479.48,closed
2417Garden,7/1/23,7/31/23,"-1,227","2,699.87",2699.87,closed
4909Jamesway,7/1/23,7/31/23,-25,"10,428.32",10428.32,closed
4920Brianhill,7/1/23,7/31/23,"-1,830","30,253.06",30253.06,closed
6401Basswood,7/1/23,7/31/23,"-3,816","21,387.01",21387.01,closed
711Parks,7/1/23,7/31/23,-809,"5,542.62",5542.62,closed
7417Canoga,7/1/23,7/31/23,-626,"5,931.42",5931.42,closed
8604Wagon,7/1/23,7/31/23,-919,"6,999.66",6999.66,closed
874Wintergreen,7/1/23,7/31/23,-769,"7,366.98",7366.98,closed
Common,7/1/23,7/31/23,"-1,179",-665.85,-665.85,closed
MeadowSecurity,7/1/23,7/31/23,-10,100,100,closed
Midway,7/1/23,7/31/23,"8,611","107,467.41",107467.41,closed
PagodaSecurity,7/1/23,7/31/23,2,"18,233.30",18233.3,closed
Partnership,7/1/23,7/31/23,"-72,311","439,188.39",439188.39,closed
104Meadow,8/1/23,8/31/23,"1,112","6,312.58",6312.58,closed
108Meadow,8/1/23,8/31/23,"1,549","1,779.03",1779.03,closed
108Pagoda,8/1/23,8/31/23,"2,765","9,046.80",9046.8,closed
1117Brewer,8/1/23,8/31/23,549,"6,575.52",6575.52,closed
114Sidney,8/1/23,8/31/23,"2,499","8,711.52",8711.52,closed
116Meadow,8/1/23,8/31/23,-94,"5,553.35",5553.35,closed
116MeadowSavings,8/1/23,8/31/23,151,"4,309.00",4309,closed
1316Rosemon,8/1/23,8/31/23,"3,058","16,992.28",16992.28,closed
1342Newton,8/1/23,8/31/23,"2,999","3,046.77",3046.77,closed
1905Morning,8/1/23,8/31/23,-75,"1,140.73",1140.73,closed
2208Chase,8/1/23,8/31/23,42,"6,720.02",6720.02,closed
2224Heatherton,8/1/23,8/31/23,-900,"7,579.48",7579.48,closed
2417Garden,8/1/23,8/31/23,"4,375","7,075.15",7075.15,closed
4909Jamesway,8/1/23,8/31/23,"6,100","16,528.69",16528.69,closed
4920Brianhill,8/1/23,8/31/23,"5,270","35,523.52",35523.52,closed
6401Basswood,8/1/23,8/31/23,"5,826","27,213.20",27213.2,closed
711Parks,8/1/23,8/31/23,"2,383","7,925.57",7925.57,closed
8604Wagon,8/1/23,8/31/23,"2,981","9,980.31",9980.31,closed
874Wintergreen,8/1/23,8/31/23,"2,831","10,197.97",10197.97,closed
Common,8/1/23,8/31/23,"1,156",490.39,490.39,closed
MeadowSecurity,8/1/23,8/31/23,"1,490","1,590.00",1590,closed
Midway,8/1/23,8/31/23,"1,168","108,635.58",108635.58,closed
PagodaSecurity,8/1/23,8/31/23,2,"18,235.63",18235.63,closed
Partnership,8/1/23,8/31/23,"-1,123","438,065.20",438065.2,closed
104Meadow,9/1/23,9/30/23,970,"7,282.38",7282.38,closed
108Meadow,9/1/23,9/30/23,"1,026","2,805.10",2805.1,closed
108Pagoda,9/1/23,9/30/23,923,"9,969.83",9969.83,closed
1117Brewer,9/1/23,9/30/23,-786,"5,789.04",5789.04,closed
114Sidney,9/1/23,9/30/23,-751,"7,960.89",7960.89,closed
116Meadow,9/1/23,9/30/23,"1,169","6,722.33",6722.33,closed
116MeadowSavings,9/1/23,9/30/23,151,"4,459.54",4459.54,closed
1316Rosemon,9/1/23,9/30/23,"2,207","19,199.36",19199.36,closed
1342Newton,9/1/23,9/30/23,-638,"2,408.39",2408.39,closed
1905Morning,9/1/23,9/30/23,825,"1,965.73",1965.73,closed
2208Chase,9/1/23,9/30/23,1,"6,720.85",6720.85,closed
2417Garden,9/1/23,9/30/23,285,"7,360.16",7360.16,closed
4909Jamesway,9/1/23,9/30/23,"4,042","20,570.59",20570.59,closed
4920Brianhill,9/1/23,9/30/23,"-1,270","34,253.31",34253.31,closed
6401Basswood,9/1/23,9/30/23,"3,614","30,827.46",30827.46,closed
711Parks,9/1/23,9/30/23,"1,291","9,216.62",9216.62,closed
8604Wagon,9/1/23,9/30/23,933,"10,913.53",10913.53,closed
